A 1262563200 2010 01 04 3138 3130 3113 3163 381550000 A, Agilent Technologies Inc, Santa Clara California
LKQ 1262563200 2010 01 04 1968 1969 1952 2023 165620000 LKQ, LKQ Corporation, Chicago Illinois
LLL 1262563200 2010 01 04 8790 8797 8712 8890 89890000 LLL, L-3 Communications Holdings, New York New York
LLTC 1262563200 2010 01 04 3105 3094 3083 3117 288760000 LLTC, Linear Technology Corp., Milpitas California
LLY 1262563200 2010 01 04 3577 3582 3577 3634 606710000 LLY, Lilly (Eli) & Co., Indianapolis Indiana
LMT 1262563200 2010 01 04 7587 7684 7551 7694 240830000 LMT, Lockheed Martin Corp., Bethesda Maryland
LNC 1262563200 2010 01 04 2532 2587 2493 2591 381140000 LNC, Lincoln National, Radnor Pennsylvania
LNT 1262563200 2010 01 04 3049 3035 3024 3070 133280000 LNT, Alliant Energy Corp, Madison Wisconsin
LOW 1262563200 2010 01 04 2351 2316 2313 2359 961670000 LOW, Lowe's Cos., Mooresville North Carolina
LRCX 1262563200 2010 01 04 3970 3988 3952 4045 185690000 LRCX, Lam Research, Fremont California
LUK 1262563200 2010 01 04 2407 2475 2390 2476 93780000 LUK, Leucadia National Corp., New York New York
LUV 1262563200 2010 01 04 1140 1118 1109 1146 962500000 LUV, Southwest Airlines, Dallas Texas
LVLT 1262563200 2010 01 04 153 161 151 161 1141850000 LVLT, Level 3 Communications, Broomfield Colorado
M 1262563200 2010 01 04 1689 1705 1679 1735 882310000 M, Macy's Inc., Cincinnati Ohio
MA 1262563200 2010 01 04 25798 25683 25607 25819 932100000 MA, Mastercard Inc., Harrison New York
MAA 1262563200 2010 01 04 4891 4818 4793 4906 38580000 MAA, Mid-America Apartments, Memphis Tennessee
MAC 1262563200 2010 01 04 3638 3484 3447 3711 264240000 MAC, Macerich, Santa Monica California
MAR 1262563200 2010 01 04 2760 2762 2720 2793 286030000 MAR, Marriott Int'l.,  Resorts & Cruise LinesBethesda
MAS 1262563200 2010 01 04 1397 1429 1388 1430 338050000 MAS, Masco Corp., Taylor Michigan
MAT 1262563200 2010 01 04 2032 1998 1995 2032 297590000 MAT, Mattel Inc., El Segundo California
MCD 1262563200 2010 01 04 6263 6277 6231 6307 583930000 MCD, McDonald's Corp., Oak Brook Illinois
MCHP 1262563200 2010 01 04 2945 2918 2910 2948 151870000 MCHP, Microchip Technology, Chandler Arizona
MCK 1262563200 2010 01 04 6299 6336 6250 6348 203520000 MCK, McKesson Corp., San Francisco California
MCO 1262563200 2010 01 04 2694 2727 2682 2728 185970000 MCO, Moody's Corp, New York New York
MDLZ 1262563200 2010 01 04 2729 2743 2717 2748 795330000 MDLZ, Mondelez International, Northfield Illinois
MDT 1262563200 2010 01 04 4434 4390 4379 4438 610940000 MDT, Medtronic plc, Dublin Ireland
MET 1262563200 2010 01 04 3588 3629 3545 3634 476700000 MET, MetLife Inc., New York New York
MHK 1262563200 2010 01 04 4827 4831 4795 4882 49700000 MHK, Mohawk Industries, Amsterdam New York
MJN 1262563200 2010 01 04 4388 4499 4388 4550 601050000 MJN, Mead Johnson, Glenview Illinois
MKC 1262563200 2010 01 04 3640 3629 3606 3640 49000000 MKC, McCormick & Co., Sparks Maryland
MLM 1262563200 2010 01 04 9005 9166 9005 9179 45620000 MLM, Martin Marietta Materials, Raleigh North Carolina
MMC 1262563200 2010 01 04 2220 2187 2179 2221 368030000 MMC, Marsh & McLennan, New York New York
MMM 1262563200 2010 01 04 8308 8301 8266 8344 304370000 MMM, 3M Company, St. Paul Minnesota
MNST 1262563200 2010 01 04 3865 3928 3851 3930 388020000 MNST, Monster Beverage, Corona California
MO 1262563200 2010 01 04 1977 1979 1957 1987 1104860000 MO, Altria Group Inc, Richmond Virginia
MON 1262563200 2010 01 04 8236 8343 8236 8391 342430000 MON, Monsanto Co., Creve Coeur Missouri
MOS 1262563200 2010 01 04 6045 6170 6008 6236 407210000 MOS, The Mosaic Company, Plymouth Minnesota
MRK 1262563200 2010 01 04 3682 3700 3654 3725 1389650000 MRK, Merck & Co., Whitehouse Station New Jersey
MRO 1262563200 2010 01 04 3175 3211 3163 3217 921420000 MRO, Marathon Oil Corp., Houston Texas
MSFT 1262563200 2010 01 04 3062 3095 3059 3110 3840910000 MSFT, Microsoft Corp., Redmond Washington
MSI 1262563200 2010 01 04 787 796 786 801 751170000 MSI, Motorola Solutions Inc., Schaumburg Illinois
MTB 1262563200 2010 01 04 6762 6701 6631 6765 72100000 MTB, M&T Bank Corp., Buffalo New York
MTD 1262563200 2010 01 04 10548 10563 10483 10620 9510000 MTD, Mettler Toledo, Columbus Ohio
MU 1262563200 2010 01 04 1082 1085 1078 1104 3441270000 MU, Micron Technology, Boise Idaho
MUR 1262563200 2010 01 04 5512 5592 5510 5605 164230000 MUR, Murphy Oil, El Dorado Arkansas
MYL 1262563200 2010 01 04 1835 1871 1830 1877 361190000 MYL, Mylan N.V., Amsterdam Netherlands
NBL 1262563200 2010 01 04 7244 7322 7244 7383 222760000 NBL, Noble Energy Inc, Houston Texas
NDAQ 1262563200 2010 01 04 1992 2023 1989 2043 217150000 NDAQ, NASDAQ OMX Group, New York New York
NEE 1262563200 2010 01 04 5304 5325 5286 5374 260220000 NEE, NextEra Energy, Juno Beach Florida
NEM 1262563200 2010 01 04 4890 4845 4818 4918 562540000 NEM, Newmont Mining Corp. (Hldg. Co.), Denver Colorado
NFLX 1262563200 2010 01 04 5551 5347 5296 5573 1723960000 NFLX, Netflix Inc., Los Gatos California
NFX 1262563200 2010 01 04 4966 4991 4920 5034 116490000 NFX, Newfield Exploration Co, Houston Texas
NI 1262563200 2010 01 04 1556 1551 1543 1569 690560000 NI, NiSource Inc., Merrillville Indiana
NKE 1262563200 2010 01 04 6605 6534 6512 6606 1197240000 NKE, Nike,  Accessories & Luxury GoodsWashington County
NOC 1262563200 2010 01 04 5610 5685 5610 5687 161610000 NOC, Northrop Grumman Corp., West Falls Church Virginia
NOV 1262563200 2010 01 04 4490 4608 4490 4613 538590000 NOV, National Oilwell Varco Inc., Houston Texas
NRG 1262563200 2010 01 04 2378 2387 2370 2412 168370000 NRG, NRG Energy, Princeton New Jersey
NSC 1262563200 2010 01 04 5283 5259 5204 5283 188450000 NSC, Norfolk Southern Corp., Norfolk Virginia
NTAP 1262563200 2010 01 04 3459 3418 3400 3486 532010000 NTAP, NetApp, Sunnyvale California
NTRS 1262563200 2010 01 04 5209 5252 5209 5275 196720000 NTRS, Northern Trust Corp., Chicago Illinois
NUE 1262563200 2010 01 04 4738 4779 4732 4827 492360000 NUE, Nucor Corp., Charlotte North Carolina
NVDA 1262563200 2010 01 04 1851 1848 1811 1862 2000510000 NVDA, Nvidia Corporation, Santa Clara California
NWL 1262563200 2010 01 04 1512 1520 1507 1543 292580000 NWL, Newell Brands, Sandy Springs Georgia
O 1262563200 2010 01 04 2626 2610 2595 2650 87690000 O, Realty Income Corporation, San Diego California
OKE 1262563200 2010 01 04 4488 4557 4488 4570 175960000 OKE, ONEOK, Tulsa Oklahoma
OMC 1262563200 2010 01 04 3950 3961 3936 3974 167080000 OMC, Omnicom Group, New York New York
ORCL 1262563200 2010 01 04 2466 2485 2466 2519 2679500000 ORCL, Oracle Corp., Redwood Shores California
ORLY 1262563200 2010 01 04 3924 3850 3809 3924 127820000 ORLY, O'Reilly Automotive, Springfield Missouri
OXY 1262563200 2010 01 04 8266 8310 8220 8351 362410000 OXY, Occidental Petroleum, Los Angeles California
PAYX 1262563200 2010 01 04 3113 3082 3073 3115 373130000 PAYX, Paychex Inc., Penfield New York
PBCT 1262563200 2010 01 04 1679 1675 1669 1700 293220000 PBCT, People's United Financial, Bridgeport Connecticut
PBI 1262563200 2010 01 04 2287 2292 2265 2299 204000000 PBI, Pitney-Bowes,  Hardware Software and Supplies
PCAR 1262563200 2010 01 04 3699 3661 3632 3700 263170000 PCAR, PACCAR Inc., Bellevue Washington
PCG 1262563200 2010 01 04 4495 4450 4445 4511 204180000 PCG, PG&E Corp., San Francisco California
PCLN 1262563200 2010 01 04 22232 22396 22158 22530 86320000 PCLN, Priceline.com Inc, Norwalk Connecticut
PDCO 1262563200 2010 01 04 2945 2880 2865 2945 151990000 PDCO, Patterson Companies, St. Paul Minnesota
PEG 1262563200 2010 01 04 3313 3363 3288 3363 513040000 PEG, Public Serv. Enterprise Inc., Newark New Jersey
PEP 1262563200 2010 01 04 6118 6124 6063 6152 658590000 PEP, PepsiCo Inc., Purchase New York
PFE 1262563200 2010 01 04 1827 1893 1823 1894 5208600000 PFE, Pfizer Inc., New York New York
PFG 1262563200 2010 01 04 2411 2500 2410 2503 347090000 PFG, Principal Financial Group, Des Moines Iowa
PG 1262563200 2010 01 04 6111 6111 6063 6131 919080000 PG, Procter & Gamble, Cincinnati Ohio
PGR 1262563200 2010 01 04 1798 1803 1787 1809 461940000 PGR, Progressive Corp., Mayfield Village Ohio
PH 1262563200 2010 01 04 5466 5452 5416 5504 96100000 PH, Parker-Hannifin, Cleveland Ohio
PHM 1262563200 2010 01 04 1002 1024 999 1026 612130000 PHM, Pulte Homes Inc., Atlanta Georgia
PKI 1262563200 2010 01 04 2076 2063 2028 2080 188020000 PKI, PerkinElmer, Waltham Massachusetts
PLD 1262563200 2010 01 04 2576 2537 2525 2603 116970000 PLD, Prologis, San Francisco California
PM 1262563200 2010 01 04 4833 4934 4825 4959 784450000 PM, Philip Morris International, New York New York
PNC 1262563200 2010 01 04 5374 5350 5320 5409 489030000 PNC, PNC Financial Services, Pittsburgh Pennsylvania
PNR 1262563200 2010 01 04 3238 3338 3238 3372 71250000 PNR, Pentair Ltd., Worsley UK
PNW 1262563200 2010 01 04 3665 3688 3659 3709 87350000 PNW, Pinnacle West Capital, Phoenix Arizona
PPG 1262563200 2010 01 04 5929 6059 5899 6063 241340000 PPG, PPG Industries, Pittsburgh Pennsylvania
PPL 1262563200 2010 01 04 3259 3247 3232 3277 112680000 PPL, PPL Corp., Allentown Pennsylvania
PRGO 1262563200 2010 01 04 4025 4034 4025 4063 54650000 PRGO, Perrigo, Dublin Ireland
PRU 1262563200 2010 01 04 5043 5177 5018 5190 300150000 PRU, Prudential Financial, Newark New Jersey
PSA 1262563200 2010 01 04 8176 8012 7951 8212 157910000 PSA, Public Storage, Glendale California
PVH 1262563200 2010 01 04 4091 4109 4052 4154 54050000 PVH, PVH Corp.,  Accessories & Luxury GoodsNew York
PWR 1262563200 2010 01 04 2112 2124 2100 2128 246020000 PWR, Quanta Services Inc., Houston Texas
PX 1262563200 2010 01 04 8091 8155 8084 8177 123300000 PX, Praxair Inc., Danbury Connecticut
PXD 1262563200 2010 01 04 4938 5098 4938 5115 152410000 PXD, Pioneer Natural Resources, Irving Texas
QCOM 1262563200 2010 01 04 4679 4693 4657 4731 1457020000 QCOM, QUALCOMM Inc., San Diego California
R 1262563200 2010 01 04 4154 4154 4113 4208 64070000 R, Ryder System, Miami Florida
RAI 1262563200 2010 01 04 5333 5324 5300 5352 325200000 RAI, Reynolds American Inc., Winston-Salem North Carolina
RCL 1262563200 2010 01 04 2613 2579 2571 2628 279260000 RCL, Royal Caribbean Cruises Ltd,  Resorts & Cruise LinesMiami
REGN 1262563200 2010 01 04 2424 2462 2396 2485 51030000 REGN, Regeneron, Tarrytown New York
RF 1262563200 2010 01 04 536 542 533 547 1175480000 RF, Regions Financial Corp., Birmingham Alabama
RHI 1262563200 2010 01 04 2682 2712 2604 2744 101890000 RHI, Robert Half International, Menlo Park California
RHT 1262563200 2010 01 04 3123 3112 3103 3150 206080000 RHT, Red Hat Inc., Raleigh North Carolina
RIG 1262563200 2010 01 04 8448 8677 8448 8716 396470000 RIG, Transocean, Vernier Switzerland
RL 1262563200 2010 01 04 8183 8155 8018 8190 89970000 RL, Polo Ralph Lauren Corp.,  Accessories & Luxury GoodsNew York
ROK 1262563200 2010 01 04 4761 4773 4700 4795 90400000 ROK, Rockwell Automation Inc., Milwaukee Wisconsin
ROP 1262563200 2010 01 04 5302 5254 5238 5324 92790000 ROP, Roper Industries, Sarasota Florida
ROST 1262563200 2010 01 04 4277 4268 4229 4293 1574360000 ROST, Ross Stores, Pleasanton California
RRC 1262563200 2010 01 04 5115 5259 5106 5268 224400000 RRC, Range Resources Corp., Fort Worth Texas
RSG 1262563200 2010 01 04 2858 2868 2837 2878 142550000 RSG, Republic Services Inc, Phoenix Arizona
RTN 1262563200 2010 01 04 5191 5220 5170 5225 189700000 RTN, Raytheon Co., Waltham Massachusetts
SBUX 1262563200 2010 01 04 2332 2304 2291 2333 1637000000 SBUX, Starbucks Corp., Seattle Washington
SCG 1262563200 2010 01 04 3795 3759 3738 3815 86680000 SCG, SCANA Corp, Cayce South Carolina
SCHW 1262563200 2010 01 04 1920 1978 1891 1985 1402360000 SCHW, Charles Schwab Corporation, San Francisco California
SE 1262563200 2010 01 04 2066 2080 2061 2080 310090000 SE, Spectra Energy Corp., Houston Texas
SEE 1262563200 2010 01 04 2201 2202 2192 2210 92040000 SEE, Sealed Air, Elmwood Park New Jersey
SHW 1262563200 2010 01 04 6213 6166 6116 6213 133800000 SHW, Sherwin-Williams, Cleveland Ohio
SIG 1262563200 2010 01 04 2698 2712 2662 2721 29470000 SIG, Signet Jewelers, Hamilton Bermuda
SJM 1262563200 2010 01 04 6220 6218 6141 6229 77370000 SJM, JM Smucker, Orrville Ohio
SLB 1262563200 2010 01 04 6638 6711 6612 6719 577130000 SLB, Schlumberger Ltd., Curaçao Kingdom of the Netherlands
SLG 1262563200 2010 01 04 5068 4893 4858 5125 241560000 SLG, SL Green Realty, New York New York
SNA 1262563200 2010 01 04 4274 4286 4250 4306 26800000 SNA, Snap-On Inc., Kenosha Wisconsin
SNI 1262563200 2010 01 04 4170 4191 4061 4191 132350000 SNI, Scripps Networks Interactive Inc., Cincinnati Ohio
SO 1262563200 2010 01 04 3343 3325 3316 3356 511930000 SO, Southern Co., Atlanta Georgia
SPG 1262563200 2010 01 04 8048 7891 7844 8115 345040000 SPG, Simon Property Group Inc, Indianapolis Indiana
SPGI 1262563200 2010 01 04 3391 3361 3338 3391 157220000 SPGI, S&P Global, Diversified Financial ServicesNew York
SPLS 1262563200 2010 01 04 2462 2450 2445 2485 400880000 SPLS, Staples Inc., Framingham Massachusetts
SRCL 1262563200 2010 01 04 5556 5516 5508 5590 46590000 SRCL, Stericycle Inc, Lake Forest Illinois
SRE 1262563200 2010 01 04 5640 5590 5579 5661 208120000 SRE, Sempra Energy, San Diego California
STI 1262563200 2010 01 04 2065 2044 2020 2069 666860000 STI, SunTrust Banks, Atlanta Georgia
STT 1262563200 2010 01 04 4381 4445 4354 4477 344030000 STT, State Street Corp., Boston Massachusetts
STX 1262563200 2010 01 04 1857 1888 1839 1896 1111690000 STX, Seagate Technology, Dublin Ireland
STZ 1262563200 2010 01 04 1602 1612 1589 1617 141870000 STZ, Constellation Brands, Victor New York
SWK 1262563200 2010 01 04 5174 5270 5161 5300 203300000 SWK, Stanley Black & Decker, New Britain Connecticut
SWKS 1262563200 2010 01 04 1445 1482 1442 1490 491150000 SWKS, Skyworks Solutions, Woburn Massachusetts
SWN 1262563200 2010 01 04 4968 5083 4884 5083 347320000 SWN, Southwestern Energy, Houston Texas[6]
SYK 1262563200 2010 01 04 5127 5216 5083 5227 398280000 SYK, Stryker Corp., Kalamazoo Michigan
SYMC 1262563200 2010 01 04 1804 1839 1801 1853 832230000 SYMC, Symantec Corp., Mountain View California
SYY 1262563200 2010 01 04 2820 2810 2800 2840 245970000 SYY, Sysco Corp., Houston Texas
T 1262563200 2010 01 04 2841 2858 2828 2861 2913660000 T, AT&T Inc, Dallas Texas
TAP 1262563200 2010 01 04 4557 4591 4538 4607 130240000 TAP, Molson Coors Brewing Company, Denver Colorado
TDC 1262563200 2010 01 04 3178 3087 3025 3178 292870000 TDC, Teradata Corp., Miamisburg Ohio
TEL 1262563200 2010 01 04 2482 2503 2458 2503 179370000 TEL, TE Connectivity Ltd., Schaffhausen Switzerland
TGNA 1262563200 2010 01 04 1497 1535 1476 1567 849050000 TGNA, Tegna, PublishingMcLean
TGT 1262563200 2010 01 04 4847 4854 4840 4888 458910000 TGT, Target Corp., Minneapolis Minnesota
TIF 1262563200 2010 01 04 4366 4399 4359 4459 193520000 TIF, Tiffany & Co.,  Accessories & Luxury GoodsNew York
TJX 1262563200 2010 01 04 3600 3604 3575 3665 1257500000 TJX, TJX Companies Inc., Framingham Massachusetts
TMK 1262563200 2010 01 04 4408 4475 4378 4479 173490000 TMK, Torchmark Corp., McKinney Texas
TMO 1262563200 2010 01 04 4802 4750 4745 4802 718280000 TMO, Thermo Fisher Scientific, Waltham Massachusetts
TROW 1262563200 2010 01 04 5377 5440 5311 5534 233020000 TROW, T. Rowe Price Group, Baltimore Maryland
TRV 1262563200 2010 01 04 5015 4981 4966 5043 371600000 TRV, The Travelers Companies Inc., New York New York
TSCO 1262563200 2010 01 04 5320 5334 5299 5441 131640000 TSCO, Tractor Supply Company, Brentwood Tennessee
TSN 1262563200 2010 01 04 1227 1224 1215 1230 335500000 TSN, Tyson Foods, Springdale Arkansas
TSO 1262563200 2010 01 04 1415 1481 1414 1494 883380000 TSO, Tesoro Petroleum Co., San Antonio Texas
TSS 1262563200 2010 01 04 1732 1720 1657 1737 179520000 TSS, Total System Services, Columbus Georgia
TWX 1262563200 2010 01 04 2922 2941 2922 2951 702610000 TWX, Time Warner Inc., New York New York
TXN 1262563200 2010 01 04 2620 2601 2588 2661 1036930000 TXN, Texas Instruments, Dallas Texas
TXT 1262563200 2010 01 04 1893 1904 1866 1918 363060000 TXT, Textron Inc., Providence Rhode Island
UAA 1262563200 2010 01 04 2746 2808 2746 2810 428400000 UAA, Under Armour,  Accessories & Luxury GoodsBaltimore
UAL 1262563200 2010 01 04 1299 1280 1253 1311 878590000 UAL, United Continental Holdings, Chicago Illinois
UDR 1262563200 2010 01 04 1655 1620 1613 1670 183520000 UDR, UDR Inc, Highlands Ranch Colorado
UHS 1262563200 2010 01 04 3066 3115 3066 3115 155360000 UHS, Universal Health Services, Health Care FacilitiesKing of Prussia
ULTA 1262563200 2010 01 04 1923 1885 1859 1925 59470000 ULTA, Ulta Salon Cosmetics & Fragrance Inc, Bolingbrook Illinois
UNH 1262563200 2010 01 04 3137 3153 3096 3160 1219950000 UNH, United Health Group Inc., Minnetonka Minnesota
UNM 1262563200 2010 01 04 1973 1994 1954 2004 311030000 UNM, Unum Group, Chattanooga Tennessee
UNP 1262563200 2010 01 04 6458 6538 6447 6541 589420000 UNP, Union Pacific, Omaha Nebraska
UPS 1262563200 2010 01 04 5818 5818 5798 5882 389720000 UPS, United Parcel Service, Atlanta Georgia
URBN 1262563200 2010 01 04 3561 3490 3465 3584 343380000 URBN, Urban Outfitters, Philadelphia Pennsylvania
URI 1262563200 2010 01 04 992 1003 978 1013 169250000 URI, United Rentals, Trading Companies & DistributorsStamford
USB 1262563200 2010 01 04 2257 2287 2253 2291 1289170000 USB, U.S. Bancorp, Minneapolis Minnesota
UTX 1262563200 2010 01 04 7020 7162 6986 7186 610410000 UTX, United Technologies, Hartford Connecticut
V 1262563200 2010 01 04 8800 8813 8745 8876 2018000000 V, Visa Inc., San Francisco California
VAR 1262563200 2010 01 04 4718 4716 4700 4743 78060000 VAR, Varian Medical Systems, Palo Alto California
VFC 1262563200 2010 01 04 7400 7337 7305 7400 204200000 VFC, V.F. Corp.,  Accessories & Luxury GoodsGreensboro
VIAB 1262563200 2010 01 04 3005 2998 2979 3028 313280000 VIAB, Viacom Inc., New York New York
VLO 1262563200 2010 01 04 1724 1788 1710 1794 1545450000 VLO, Valero Energy, San Antonio Texas
VMC 1262563200 2010 01 04 5341 5273 5216 5341 112800000 VMC, Vulcan Materials, Birmingham Alabama
VNO 1262563200 2010 01 04 7064 7001 6961 7144 186380000 VNO, Vornado Realty Trust, New York New York
VRSK 1262563200 2010 01 04 3041 2985 2967 3050 39000000 VRSK, Verisk Analytics, Jersey City New Jersey
VRSN 1262563200 2010 01 04 2455 2474 2429 2487 265200000 VRSN, Verisign Inc., Dulles Virginia
VRTX 1262563200 2010 01 04 4284 4424 4279 4424 174490000 VRTX, Vertex Pharmaceuticals Inc, Cambridge Massachusetts
VTR 1262563200 2010 01 04 4420 4334 4306 4461 119690000 VTR, Ventas Inc, Chicago Illinois
VZ 1262563200 2010 01 04 3339 3327 3308 3344 1617660000 VZ, Verizon Communications, New York New York
WAT 1262563200 2010 01 04 6250 6163 6143 6259 95440000 WAT, Waters Corporation, Milford Massachusetts
WBA 1262563200 2010 01 04 3700 3729 3663 3729 817100000 WBA, Walgreens Boots Alliance, Deerfield Illinois
WDC 1262563200 2010 01 04 4440 4525 4440 4579 311820000 WDC, Western Digital, Irvine California
WEC 1262563200 2010 01 04 5004 4973 4952 5015 154180000 WEC, Wec Energy Group Inc, Milwaukee Wisconsin
WFC 1262563200 2010 01 04 2702 2732 2682 2748 3933570000 WFC, Wells Fargo, San Francisco California
WFM 1262563200 2010 01 04 2759 2785 2719 2804 527500000 WFM, Whole Foods Market, Austin Texas
WHR 1262563200 2010 01 04 8137 8194 8050 8223 101010000 WHR, Whirlpool Corp., Benton Harbor Michigan
WM 1262563200 2010 01 04 3400 3415 3386 3425 205880000 WM, Waste Management Inc., Houston Texas
WMB 1262563200 2010 01 04 2143 2160 2139 2164 702020000 WMB, Williams Cos., Tulsa Oklahoma
WMT 1262563200 2010 01 04 5374 5423 5366 5466 2075310000 WMT, Wal-Mart Stores, Bentonville Arkansas
WU 1262563200 2010 01 04 1910 1909 1904 1923 427790000 WU, Western Union Co, Englewood Colorado
